"","country","points","price","province","title","variety","winery"
"630","France",90,40,"Burgundy","Maison Jessiaume 2015  Volnay","Pinot Noir","Maison Jessiaume"
"631","US",94,20,"Washington","Poet's Leap 2012 Riesling (Columbia Valley (WA))","Riesling","Poet's Leap"
"632","France",91,50,"Bordeaux","Château Laroque 2005  Saint-Émilion","Bordeaux-style Red Blend","Château Laroque"
"633","US",90,45,"California","Saddleback 2014 Merlot (Oakville)","Merlot","Saddleback"
"634","US",85,75,"California","De Fina 2012 Reverence Vineyard Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","De Fina"
"635","Italy",90,22,"Veneto","Maculan 2012 Dindarello Moscato (Veneto)","Moscato","Maculan"
"636","US",88,50,"California","Benessere 2011 Estate Sagrantino (Napa Valley)","Sagrantino","Benessere"
"637","Austria",96,160,"Burgenland","Heidi Schröck 2014 Ruster Ausbruch Turner White (Burgenland)","White Blend","Heidi Schröck"
"638","US",86,25,"New Mexico","Vivác Winery 2006 V. by Vivác Single Vineyard Merlot (New Mexico)","Merlot","Vivác Winery"
"639","France",85,NA,"Bordeaux","Château Carignan 2011 L'Orangerie de Carignan  (Cadillac Côtes de Bordeaux)","Bordeaux-style Red Blend","Château Carignan"
"640","Portugal",91,30,"Alentejano","Herdade Grande 2014 Gerações Colheita Seleccionada Branco White (Alentejano)","Portuguese White","Herdade Grande"
"641","Italy",87,140,"Tuscany","Tenuta Argentiera 2010 Giorgio Bartholomäus Merlot (Toscana)","Merlot","Tenuta Argentiera"
"642","Portugal",83,8,"Tejo","Quinta do Casal Monteiro 2014 Terra de Touros Arinto (Tejo)","Arinto","Quinta do Casal Monteiro"
"643","Italy",84,16,"Tuscany","Piccini 1998 Riserva  (Chianti Classico)","Sangiovese","Piccini"
"644","Chile",90,15,"Colchagua Valley","La Playa 2005 Claret Block Selection Reserve Red (Colchagua Valley)","Bordeaux-style Red Blend","La Playa"
"645","US",86,19,"New York","Macari 2009 Chardonnay (North Fork of Long Island)","Chardonnay","Macari"
"646","New Zealand",88,30,"Marlborough","Cloudy Bay 2014 Chardonnay (Marlborough)","Chardonnay","Cloudy Bay"
"647","US",90,15,"Washington","L'Ecole No. 41 2012 Sémillon (Columbia Valley (WA))","Sémillon","L'Ecole No. 41"
"648","Australia",86,15,"South Australia","Fox Creek 2001 Sauvignon Blanc (South Australia)","Sauvignon Blanc","Fox Creek"
"649","US",91,45,"California","Lucienne 2013 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands)","Chardonnay","Lucienne"
"650","US",94,125,"California","Parallel 2009 Black Diamonds Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Parallel"
"651","US",89,40,"New York","Bedell 2012 Cabernet Franc (North Fork of Long Island)","Cabernet Franc","Bedell"
"652","US",89,25,"New York","Casa Larga 2014 Wild Ferment Riesling (Finger Lakes)","Riesling","Casa Larga"
"653","US",93,55,"California","Grgich Hills 2008 Miljenko's Vineyard Estate Grown Petite Sirah (Napa Valley)","Petite Sirah","Grgich Hills"
"654","US",90,59,"California","Williams Selyem 2014 Bucher Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Williams Selyem"
"655","Italy",89,55,"Tuscany","Collemassari 2011 Grattamacco Vermentino (Bolgheri)","Vermentino","Collemassari"
"656","France",89,117,"Burgundy","Domaine Jacques Prieur 2014 Clos de Mazeray  (Meursault)","Chardonnay","Domaine Jacques Prieur"
"657","Italy",90,50,"Veneto","Tedeschi 2008  Amarone della Valpolicella","Corvina, Rondinella, Molinara","Tedeschi"
"658","France",85,NA,"Burgundy","Domaine des Rochers 2010  Mâcon Chaintré","Chardonnay","Domaine des Rochers"
"659","Spain",86,15,"Catalonia","Villa Conchi NV Brut Selección Sparkling (Cava)","Sparkling Blend","Villa Conchi"
"660","Austria",90,15,"Carnuntum","Glatzer 2013 Grüner Veltliner (Carnuntum)","Grüner Veltliner","Glatzer"
"661","US",82,10,"California","Glen Ellen 2009 Proprietor's Reserve Cabernet Sauvignon (California)","Cabernet Sauvignon","Glen Ellen"
"662","Spain",88,24,"Galicia","Terras Gauda 2007 O Rosal Albariño (Rías Baixas)","Albariño","Terras Gauda"
"663","US",85,10,"Washington","Sagelands 2013 Merlot (Columbia Valley (WA))","Merlot","Sagelands"
"664","France",91,50,"Burgundy","Domaine Vrignaud 2013 Fourchaume Premier Cru Vieilles Vignes  (Chablis)","Chardonnay","Domaine Vrignaud"
"665","US",89,31,"California","Fenestra 2010 Estate Infrared Red (Livermore Valley)","Rhône-style Red Blend","Fenestra"
"666","Argentina",93,60,"Mendoza Province","Durigutti 2009 10 Años Edición Limitada Red (Mendoza)","Red Blend","Durigutti"
"667","Austria",88,30,"Weinviertel","Schwarzböck 2014 Ried Sätzen Reserve Grüner Veltliner (Weinviertel)","Grüner Veltliner","Schwarzböck"
"668","Bulgaria",85,9,"Thracian Valley","Vini 2015 Veni Vidi Vici Chardonnay (Thracian Valley)","Chardonnay","Vini"
"669","Mexico",87,49,"Valle de Guadalupe","Vinisterra 2007 Cascabel Red (Valle de Guadalupe)","Red Blend","Vinisterra"
"670","Italy",86,13,"Southern Italy","Tommasi 2012 Masseria Surani Ares Red (Puglia)","Red Blend","Tommasi"
"671","US",93,36,"California","Sanford 2012 Sanford & Benedict Vineyard Viognier (Sta. Rita Hills)","Viognier","Sanford"
"672","Italy",90,35,"Sicily & Sardinia","Benanti 2013 Rosso  (Etna)","Nerello Mascalese","Benanti"
"673","US",87,36,"California","Kasuari 2005 Rose Knoll Vineyard Zinfandel (Napa Valley)","Zinfandel","Kasuari"
"674","US",89,40,"Washington","Va Piano 2014 French Creek Vineyard Chardonnay (Yakima Valley)","Chardonnay","Va Piano"
"675","US",91,30,"California","DeTierra Vineyards 2014 Mesa Del Sol Syrah (Arroyo Seco)","Syrah","DeTierra Vineyards"
"676","US",85,25,"California","Hill Wine Company 2012 Black Dog Series Pinot Noir (Napa Valley)","Pinot Noir","Hill Wine Company"
"677","US",90,40,"California","August West 2015 Peterson Vineyard Chardonnay (Santa Lucia Highlands)","Chardonnay","August West"
"678","Chile",92,75,"Maipo Valley","Ventisquero 2012 Enclave Cabernet Sauvignon (Maipo Valley)","Cabernet Sauvignon","Ventisquero"
"679","US",89,24,"Washington","Columbia Winery 2013 Grenache Rosé (Horse Heaven Hills)","Rosé","Columbia Winery"
"680","US",90,32,"California","Paraduxx 2016 Rosé (Napa Valley)","Rosé","Paraduxx"
"681","Italy",92,79,"Piedmont","Beni di Batasiolo 2011 Cerequio  (Barolo)","Nebbiolo","Beni di Batasiolo"
"682","Chile",84,12,"Rapel Valley","Lapostolle 2011 Casa Grand Selection Sauvignon Blanc (Rapel Valley)","Sauvignon Blanc","Lapostolle"
"683","France",89,21,"Alsace","Domaine Ehrhart 2004 Vieilles Vignes Riesling (Alsace)","Riesling","Domaine Ehrhart"
"684","US",82,8,"California","Woodbridge by Robert Mondavi 2012 Cabernet Sauvignon (California)","Cabernet Sauvignon","Woodbridge by Robert Mondavi"
"685","Italy",87,22,"Tuscany","Castello di Meleto 2012 Meleto  (Chianti Classico)","Red Blend","Castello di Meleto"
"686","US",91,37,"Oregon","DanCin 2015 Plié Pinot Noir (Southern Oregon)","Pinot Noir","DanCin"
"687","US",86,11,"California","Bogle 2007 Petite Sirah (California)","Petite Sirah","Bogle"
"688","France",92,45,"Burgundy","Alex Gambal 2013 Premier Cru  (Savigny-lès-Beaune)","Pinot Noir","Alex Gambal"
"689","France",91,19,"Beaujolais","Lucien Lardy 2009  Moulin-à-Vent","Gamay","Lucien Lardy"
"690","Spain",81,7,"Northern Spain","Marqués de Cáceres 2000 Satinela - Medium Sweet White (Rioja)","White Blend","Marqués de Cáceres"
"691","US",86,8,"Washington","Columbia Crest 2012 Two Vines Sauvignon Blanc (Washington)","Sauvignon Blanc","Columbia Crest"
"692","Spain",94,165,"Catalonia","Vall Llach 2012 Mas de la Rosa Red (Priorat)","Red Blend","Vall Llach"
"693","Spain",82,13,"Catalonia","Loxarel 2007 ops Red (Penedès)","Red Blend","Loxarel"
"694","Italy",86,11,"Sicily & Sardinia","Tenuta Rapitalà 2007 Campo Reale Nero d'Avola (Sicilia)","Nero d'Avola","Tenuta Rapitalà"
"695","France",85,24,"Provence","Château des Bertrands 2016 Rosé (Côtes de Provence)","Rosé","Château des Bertrands"
"696","US",93,52,"California","Boekenoogen 2014 3 Clone Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Boekenoogen"
"697","US",91,35,"California","Carpe Diem 2013 Pinot Noir (Anderson Valley)","Pinot Noir","Carpe Diem"
"698","US",92,55,"California","Tantara 2012 Brosseau Pinot Noir (Chalone)","Pinot Noir","Tantara"
"699","US",91,49,"California","Meyer Family Cellars 2012 Fluffy Billows Cabernet Sauvignon (Oakville)","Cabernet Sauvignon","Meyer Family Cellars"
"700","Italy",84,NA,"Piedmont","Taliano 2010 Tera Mia Riserva  (Barbaresco)","Nebbiolo","Taliano"
"701","Portugal",90,25,"Dão","Quinta de Lemos 2010 Dona Santana Red (Dão)","Portuguese Red","Quinta de Lemos"
"702","France",89,30,"Alsace","Domaine Saint-Rémy 2012 H Pinot Noir (Alsace)","Pinot Noir","Domaine Saint-Rémy"
"703","US",84,24,"California","San Simeon 2006 Syrah (Monterey)","Syrah","San Simeon"
"704","Israel",86,40,"Judean Hills","Shiloh Winery 2011 Secret Reserve Cabernet Sauvignon (Judean Hills)","Cabernet Sauvignon","Shiloh Winery"
"705","US",89,24,"Oregon","Franchere 2015 Pinot Noir (Eola-Amity Hills)","Pinot Noir","Franchere"
"706","France",94,62,"Bordeaux","Château Clerc Milon 2011  Pauillac","Bordeaux-style Red Blend","Château Clerc Milon"
"707","US",91,30,"California","Mayo 2001 Piner Ranch Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Mayo"
"708","Italy",94,85,"Veneto","Speri 2011 Vigneto Monte Sant'Urbano  (Amarone della Valpolicella Classico)","Red Blend","Speri"
"709","US",91,10,"Washington","Barnard Griffin 2012 Riesling (Columbia Valley (WA))","Riesling","Barnard Griffin"
"710","Italy",92,53,"Piedmont","Antichi Vigneti di Cantalupo 2009 Collis Carellae  (Ghemme)","Nebbiolo","Antichi Vigneti di Cantalupo"
"711","France",88,14,"Loire Valley","Château de Fesles 2014 La Chapelle Vieilles Vignes Cabernet Franc (Anjou)","Cabernet Franc","Château de Fesles"
"712","US",82,14,"California","Cupcake 2010 Angel Food White (California)","White Blend","Cupcake"
"713","US",93,80,"California","Volker Eisele Family Estate 2013 Sievers Reserve Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Volker Eisele Family Estate"
"714","US",90,29,"Washington","Market Vineyards 2010 Arbitrage Cabernet Sauvignon (Columbia Valley (WA))","Cabernet Sauvignon","Market Vineyards"
"715","Germany",86,21,"Franken","Castell 2013 Schloss Trocken Silvaner (Franken)","Silvaner","Castell"
"716","US",94,120,"California","Z. Alexander Brown 2013 Limited Release Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Z. Alexander Brown"
"717","France",89,11,"Rhône Valley","Famille Perrin 2014 Réserve Rosé (Côtes du Rhône)","Rosé","Famille Perrin"
"718","US",87,60,"Washington","Syncline 2012 Estate Grown Syrah (Columbia Gorge (WA))","Syrah","Syncline"
"719","France",88,50,"Rhône Valley","LePlan-Vermeersch 2009 GT-S Grand Terroir Syrah (Côtes du Rhône Villages)","Syrah","LePlan-Vermeersch"
"720","US",88,48,"California","Limerick Lane 2009 Block 1910 Zinfandel (Russian River Valley)","Zinfandel","Limerick Lane"
"721","US",90,19,"California","Pech Merle 2014 Sauvignon Blanc (Dry Creek Valley)","Sauvignon Blanc","Pech Merle"
"722","Spain",90,10,"Andalucia","Bodegas Dios Baco S.L. NV Manzanilla Sherry (Jerez)","Sherry","Bodegas Dios Baco S.L."
"723","US",91,50,"California","Kale 2013 Kick Ranch Vineyard Home Run Cuvée Syrah-Grenache (Sonoma County)","Syrah-Grenache","Kale"
"724","France",88,22,"Southwest France","Robert et Bernard Plageoles 2008 Le Duras Duras (Gaillac)","Duras","Robert et Bernard Plageoles"
"725","Chile",82,9,"Central Valley","Terra Andina 2009 Carmenère (Central Valley)","Carmenère","Terra Andina"
"726","Italy",93,85,"Tuscany","Siro Pacenti 2008  Brunello di Montalcino","Sangiovese Grosso","Siro Pacenti"
"727","Italy",87,NA,"Sicily & Sardinia","Feudo Maccari 2006 Re Noto Red (Sicilia)","Red Blend","Feudo Maccari"
"728","US",92,49,"California","MacPhail 2012 Wildcat Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","MacPhail"
"729","US",87,16,"California","Seven Deadly Zins 2011 Old Vine Zinfandel (Lodi)","Zinfandel","Seven Deadly Zins"
"730","France",91,35,"Languedoc-Roussillon","Abbotts 1998 Cumulo Nimbus Shiraz (Minervois)","Shiraz","Abbotts"
"731","Chile",86,8,"Maipo Valley","Casa Julia 2002 Cabernet Sauvignon (Maipo Valley)","Cabernet Sauvignon","Casa Julia"
"732","Argentina",87,17,"Mendoza Province","Piattelli 2012 Premium Reserve Cabernet Sauvignon (Luján de Cuyo)","Cabernet Sauvignon","Piattelli"
"733","Austria",91,21,"Burgenland","Heinrich 2015 Vom Weingebirge Blaufränkisch (Burgenland)","Blaufränkisch","Heinrich"
"734","US",87,25,"California","Mariposa 2014 Tempranillo (Paso Robles)","Tempranillo","Mariposa"
"735","Austria",86,13,"Niederösterreich","Dürnberg 2012 Falko Cool Climate Grüner Veltliner (Niederösterreich)","Grüner Veltliner","Dürnberg"
"736","US",92,19,"California","Conclusion 2015 The Storyteller Proprietary White (Sonoma County)","White Blend","Conclusion"
"737","France",87,16,"Bordeaux","Château Goudichaud 2016 Rosé (Bordeaux Rosé)","Rosé","Château Goudichaud"
"738","US",84,8,"California","Twisted 2013 Merlot (California)","Merlot","Twisted"
"739","US",86,16,"California","Ivory and Burt 2014 Chardonnay (Lodi)","Chardonnay","Ivory and Burt"
"740","France",90,25,"Alsace","Dopff & Irion NV Cuvée Prestige Brut Sparkling (Crémant d'Alsace)","Sparkling Blend","Dopff & Irion"
"741","US",86,26,"California","Geyser Peak 2014 Water Bend Chardonnay (Sonoma County)","Chardonnay","Geyser Peak"
"742","Chile",84,12,"Central Valley","Veramonte 2013 Red (Central Valley)","Red Blend","Veramonte"
"743","US",88,13,"Washington","Lone Birch 2011 Riesling (Yakima Valley)","Riesling","Lone Birch"
"744","US",92,50,"California","De Loach 2014 Estate Grown Chardonnay (Russian River Valley)","Chardonnay","De Loach"
"745","Portugal",89,NA,"Duriense","Poeira 2009 Pó de Poeira Branco White (Duriense)","Portuguese White","Poeira"
"746","US",87,32,"California","Acorn 2006 Alegria Vineyard Cabernet Franc (Russian River Valley)","Cabernet Franc","Acorn"
"747","US",93,49,"Washington","Efeste 2009 Big Papa Cabernet Sauvignon (Columbia Valley (WA))","Cabernet Sauvignon","Efeste"
"748","US",87,16,"California","Benziger 2012 Chardonnay (Sonoma County)","Chardonnay","Benziger"
"749","Italy",93,100,"Tuscany","Mazzei 2003 Castello di Fonterutoli Siepi Red (Toscana)","Red Blend","Mazzei"
"750","US",87,20,"Washington","Januik 2016 Sagemoor Vineyards Sauvignon Blanc (Columbia Valley (WA))","Sauvignon Blanc","Januik"
"751","US",93,100,"California","Covenant 2013 Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Covenant"
"752","US",94,45,"California","Les Belles Collines 2015 Pinot Noir (Russian River Valley)","Pinot Noir","Les Belles Collines"
"753","New Zealand",88,15,"Marlborough","Giesen 2015 Reserve Sauvignon Blanc (Marlborough)","Sauvignon Blanc","Giesen"
"754","France",89,25,"Loire Valley","Henri Bourgeois 2012 En Travertin  (Pouilly-Fumé)","Sauvignon Blanc","Henri Bourgeois"
"755","US",92,65,"California","Jean Edwards 2013 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Jean Edwards"
"756","Austria",89,14,"Niederösterreich","R&A; Pfaffl 2013 Austrian Cherry Zweigelt (Niederösterreich)","Zweigelt","R&A; Pfaffl"
"757","US",84,13,"California","Little Stone Vineyard 2008 Petite Sirah (North Coast)","Petite Sirah","Little Stone Vineyard"
"758","Chile",87,14,"Maule Valley","Viña Requingua 2010 Toro de Piedra Reserva Chardonnay (Maule Valley)","Chardonnay","Viña Requingua"
"759","US",90,35,"California","The Gardener 2012 Pinot Noir (Carneros)","Pinot Noir","The Gardener"
"760","Italy",89,22,"Tuscany","Le Chiuse 2014  Rosso di Montalcino","Sangiovese","Le Chiuse"
"761","US",92,29,"Oregon","Beresan 2009 Cabernet Sauvignon (Walla Walla Valley (OR))","Cabernet Sauvignon","Beresan"
"762","France",87,25,"Loire Valley","Domaine des Baumard NV Brut Rosé Cabernet Franc (Crémant de Loire)","Cabernet Franc","Domaine des Baumard"
"763","US",90,42,"California","Dante Robere 2014 Carignane (Contra Costa County)","Carignane","Dante Robere"
"764","Chile",90,23,"Colchagua Valley","MontGras 2013 Antu Red (Colchagua Valley)","Rhône-style Red Blend","MontGras"
"765","France",86,23,"Provence","Rimauresq 2006 Cru Classé Red (Côtes de Provence)","Red Blend","Rimauresq"
"766","Italy",87,60,"Tuscany","Piccini 2009 Villa al Cortile Riserva  (Brunello di Montalcino)","Sangiovese","Piccini"
"767","US",85,32,"Oregon","South Stage 2010 Alchemy Red (Rogue Valley)","Red Blend","South Stage"
"768","Italy",89,49,"Central Italy","Lungarotti 2010  Montefalco Sagrantino","Sagrantino","Lungarotti"
"769","Israel",90,20,"Upper Galilee","Galil Mountain 2011 Ela Red (Upper Galilee)","Red Blend","Galil Mountain"
"770","US",86,26,"California","Kendall-Jackson 2014 Grand Reserve Pinot Noir (Central Coast)","Pinot Noir","Kendall-Jackson"
"771","Italy",95,40,"Sicily & Sardinia","Donnafugata 2008 Ben Ryé  (Passito di Pantelleria)","Zibibbo","Donnafugata"
"772","US",88,22,"New York","Kontokosta 2014 Orient Chardonnay (North Fork of Long Island)","Chardonnay","Kontokosta"
"773","US",90,48,"Washington","Va Piano 2010 Estate Syrah (Walla Walla Valley (WA))","Syrah","Va Piano"
"774","US",86,28,"California","Midnight 2006 Solstice Malbec (Paso Robles)","Malbec","Midnight"
"775","Italy",87,19,"Piedmont","Tenuta La Marchesa 2008 Saula  (Gavi)","Cortese","Tenuta La Marchesa"
"776","US",92,50,"California","Davies 2010 Nobles Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Davies"
"777","New Zealand",92,50,"Hawke's Bay","Craggy Range 2007 Sophia Gimblett Gravels Red (Hawke's Bay)","Bordeaux-style Red Blend","Craggy Range"
"778","US",92,32,"Washington","Seven Hills 2009 Petite Verdot (Walla Walla Valley (WA))","Petite Verdot","Seven Hills"
"779","US",89,25,"California","Byron 1998 Pinot Noir (Santa Maria Valley)","Pinot Noir","Byron"
"780","Italy",91,NA,"Tuscany","Volpaia 2006 Il Puro Casanova  (Chianti Classico)","Sangiovese","Volpaia"
"781","US",86,22,"Oregon","Kramer 2012 Estate Pinot Noir","Pinot Noir","Kramer"
"782","Spain",93,50,"Catalonia","Pardas 2007 Aspiru Red (Penedès)","Bordeaux-style Red Blend","Pardas"
"783","France",88,24,"Southwest France","Château la Caminade 2007 La Commandery Malbec (Cahors)","Malbec","Château la Caminade"
"784","France",86,25,"Beaujolais","Domaine de la Bonne Tonne 2013 Les Charmes  (Morgon)","Gamay","Domaine de la Bonne Tonne"
"785","US",88,NA,"California","South Coast 2015 Rose of Cabernet Sauvignon (Monterey)","Cabernet Sauvignon","South Coast"
"786","France",89,24,"Bordeaux","Château Tanesse 2015  Cadillac","Bordeaux-style White Blend","Château Tanesse"
"787","US",85,28,"Oregon","Montinore 2009 Estate Reserve Pinot Noir (Willamette Valley)","Pinot Noir","Montinore"
"788","Italy",86,60,"Piedmont","Agostino Bosco 2012 La Serra  (Barolo)","Nebbiolo","Agostino Bosco"
"789","US",87,40,"California","Krutz 2012 Martinelli Road Vineyard Chardonnay (Russian River Valley)","Chardonnay","Krutz"
