IZ,name,YhospResp,EhospResp,employment,income,crime,housing,education,access,no2,pm10
S02002301,Melrose and Tweedbank Area,152,213.7446909,6.714285714,7.571428571,176.8928178,0.056268144,-0.664703405,35.13459974,4.590858572,9.670087502
S02002302,Lauder and Area,102,113.1080753,4.5,4.5,108.5059976,0.056094121,-0.87398925,52.41376901,3.626112502,8.512380269
S02002303,Berwickshire Central,155,155.5537114,8,7.2,80.42388002,0.078574451,-0.495437722,65.57649191,3.845643596,9.358079099
S02002304,Duns,117,112.8143707,9,10.5,250.487849,0.078179099,0.011992337,8.901397069,5.714727,11.41101
S02002305,Berwickshire East,115,150.3055865,7.2,10,136.8846209,0.070704632,0.060929994,44.2776482,4.722761478,10.03237665
S02002306,Eyemouth,143,143.2850039,12.2,14.2,267.388424,0.123142696,0.451608382,6.408712656,5.6763895,10.760715
S02002307,Chirnside and Area,142,158.011269,7.6,8.2,93.23595777,0.099522358,-0.107605338,38.83672114,4.403350101,11.41099943
S02002308,Coldstream and Area,110,123.6795759,10.75,10.75,189.4272473,0.083247147,0.074159878,20.76864493,4.066927309,11.48395746
S02002309,Cheviot East,139,198.6210124,7,7.666666667,72.12600496,0.05209117,-0.527802906,51.99106408,3.81359313,10.03280384
S02002310,Kelso North,113,142.1897077,10,10.25,154.6679318,0.05568083,0.109458736,9.28569533,5.8031345,10.547385
S02002311,Kelso South,91,105.9240113,9.333333333,9.666666667,219.2466349,0.096096831,-0.117365574,6.052745772,5.7734195,10.754335
S02002312,Cheviot West,129,121.6845517,4.666666667,5,35.87467963,0.059819275,-0.566931478,66.69309172,3.605622969,9.724145081
S02002313,St Boswells and Newtown Area,148,153.0531103,8.2,8.6,137.9055481,0.070879873,-0.246253306,30.10546853,3.808017712,11.1860479
S02002314,Jedburgh,175,158.897798,9.8,13.6,234.6324021,0.077643424,0.323812297,7.852522771,6.3844645,10.84709625
S02002315,Denholm and Hermitage,146,171.2750211,6.6,9,103.3371761,0.055055356,-0.419627041,50.72991549,2.965043253,8.122079079
S02002316,Burnfoot,200,100.8520951,18.75,25,452.9953291,0.149337578,1.280635695,32.80519098,6.209113,9.3439845
S02002317,Hawick Central,229,170.378114,13.6,12.8,388.6552232,0.090941455,0.18269466,10.13349042,6.98204125,9.196139
S02002318,Hawick West End,137,147.3427392,10.25,9.75,197.035332,0.064321099,-0.139029668,22.17057563,4.389288,8.60733775
S02002319,Hawick North,182,132.9095048,13.75,13.75,232.7506724,0.073975123,0.197491307,24.06311676,7.4185825,9.208663
S02002320,Ettrick Yarrow and Liliesleaf Area,85,112.0968339,4.5,5.5,126.418206,0.062922987,-0.920691707,79.13632989,2.740031242,7.957938272
S02002321,Selkirk,255,230.9389592,10.14285714,11,233.2926072,0.080779964,-0.060605396,10.91388704,4.964438,9.367055665
S02002329,Carrick South,214,224.155738,10.57142857,12.28571429,182.4680623,0.101687164,0.140875465,62.33355697,3.326548108,7.375062316
S02002330,Girvan Glendoune,139,124.472831,18.8,24.8,246.9681378,0.125137313,0.631080794,27.83197237,4.2580845,8.1831415
S02002331,Girvan Ailsa,162,138.5864312,13.8,15.2,264.5838601,0.111649455,0.198877773,6.215976056,4.97255,8.0894145
S02002332,Maybole,285,171.8952825,14.57142857,15.71428571,266.3493322,0.104141322,0.110766283,7.878262229,4.09520915,7.6229606
S02002333,Carrick North,155,156.8545691,7.6,8.2,297.8678109,0.058177663,-0.406654049,55.51123721,3.436004246,7.358504874
S02002334,Coylton,151,135.717843,7.6,8,127.3305352,0.070943931,0.007756078,31.65867845,4.66827702,8.09585809
S02002335,Alloway and Doonfoot,224,289.6804952,3,2.625,97.65637225,0.021118736,-1.33023088,35.29770983,5.251443929,7.760066929
S02002336,Castlehill and Kincaidston,222,156.7851067,12.57142857,14,234.0964444,0.09067952,0.100313439,15.55369705,7.4619755,8.8510165
S02002337,Belmont,257,237.5425969,7.571428571,8.714285714,153.3443717,0.053456793,-0.58032311,15.77624647,8.00048875,8.5393995
S02002338,Holmston and Forehill,227,199.125508,7.285714286,7.714285714,128.7107669,0.052518187,-0.537612892,20.69456197,8.246719,8.7489745
S02002339,Ayr South Harbour and Town Centre,326,257.0925617,13.28571429,13.28571429,920.2722292,0.106782182,-0.303608708,5.975987057,8.72508475,8.3112635
S02002340,"Ayr North Harbour, Wallacetown and Newton South",269,158.501089,28.16666667,30.5,1144.02008,0.170357433,1.09237107,4.866434582,8.856847,8.2529215
S02002341,Craigie,180,102.7444384,17.33333333,19.33333333,331.6227071,0.134262203,0.140202036,28.16086341,8.38404625,8.4894055
S02002342,Dalmilling,256,111.0117977,23.75,27,345.0422296,0.174390011,1.373139655,13.1532744,8.9484975,8.86890725
S02002343,"Lochside, Braehead and Whitletts",219,140.4311629,25.33333333,30.33333333,612.8682704,0.178650483,1.289473552,4.516810835,9.616746,8.7576085
S02002344,Newton North,219,157.8297095,10.66666667,10.33333333,203.5355059,0.067653006,-0.043692562,5.966515926,8.31275625,8.437194
S02002345,Heathfield,195,166.5136262,11.5,13.16666667,159.4976055,0.087443533,-0.052905188,29.08269908,8.31717525,8.58866575
S02002346,Prestwick West,174,171.0146983,6.166666667,6.5,315.1935403,0.06562117,-0.843842446,7.689386916,7.090155,8.0518405
S02002347,Prestwick East,209,223.1334216,7,7.285714286,124.0665792,0.073373486,-0.430876531,16.62487057,8.95693,8.61644925
S02002348,Prestwick Airport and Monkton,151,126.4039426,7.5,9.5,216.1203257,0.078172299,-0.117046426,20.23911084,7.999858479,9.165426583
S02002349,"Annbank, Mossblown and Tarbolton - the Coalfields",273,223.633187,11.57142857,13.85714286,190.3303962,0.112114792,0.491021664,27.92952746,5.062344154,9.434450125
S02002350,"Dundonald, Loans and Symington",298,223.1013839,9.571428571,10.85714286,147.3137764,0.069825305,-0.059332329,36.38855148,6.281694936,9.067760043
S02002351,Muirhead,228,198.4497029,5.375,6.375,156.4549142,0.059581003,-0.476561335,20.52863017,8.402822667,8.377027834
S02002352,Barassie,189,164.4263124,13.83333333,14.66666667,217.9890105,0.103762759,0.072058023,15.21143932,9.403866,8.09279175
S02002353,Troon,278,248.5554185,6.857142857,6.428571429,282.8512859,0.060422477,-0.885762407,14.08399448,8.01549925,8.236485375
S02002354,Clydesdale South,77,87.4334385,8.5,9.25,244.3789014,0.085078038,0.067173818,67.1167524,3.169421882,7.858779816
S02002355,"Biggar, Symington, Thankerton and Dolphinton",130,223.8773158,6,6.285714286,136.7703097,0.073793169,-0.615067751,40.82428342,3.581794891,8.553665512
S02002356,"Carstairs, Carstairs Junction and Carnwath",242,165.2178207,12.66666667,13.5,269.8096476,0.106952194,0.391995274,35.66985631,4.377149704,9.138441829
S02002357,"Forth, Braehead and Auchengray",154,136.4458692,12.4,13.2,255.0859596,0.080425352,0.581728691,28.13777127,4.654808611,8.74982948
S02002358,Law,159,128.4941684,9,9.666666667,134.8336489,0.082177771,0.001171316,16.89781432,6.455304667,9.411184476
S02002359,Carluke West,78,102.8639294,6,5.5,228.0010767,0.061244787,-0.636204893,18.54734256,8.4142775,9.7138885
S02002360,Carluke North,112,93.2506446,15.5,18,383.2131273,0.11474627,0.481798695,14.76045059,7.860732,9.7028115
S02002361,Carluke East,171,136.2384946,12.2,14.8,246.0192021,0.116511972,0.240211743,25.91599128,7.037054,9.566833
S02002362,Carluke South,136,117.7852048,11.5,13.25,220.2860278,0.110582662,0.238022318,17.002214,7.141424,9.5478725
S02002363,"Crossford, Braidwood and Yieldshields",98,99.6638128,7.5,7.25,130.6279145,0.050925702,-0.420480269,45.5246012,5.399020427,9.067900532
S02002364,Lanark North West,51,114.3076297,12.75,11.25,331.0133143,0.045842908,-0.102935787,11.023183,5.7808305,9.237354
S02002365,Lanark North East,114,85.6455541,12,12.5,453.0740588,0.091921488,0.402455615,9.938689688,5.7808305,9.237354
S02002366,Lanark South,144,152.0699451,13,14.2,613.910402,0.081117324,-0.30070578,14.04070858,4.59277575,8.813405313
S02002367,Hazelbank and Kirkfieldbank,125,143.2686827,8.6,8.8,181.6085836,0.085406471,-0.176620697,50.33628925,4.712120312,9.417025483
S02002368,"Douglas, Coalburn and Rigside",191,182.9944792,18.4,19.2,260.984723,0.107387384,0.857289165,23.52600907,3.812931427,8.540944722
S02002369,Lesmahagow,136,142.3283004,14.8,16.2,319.8096756,0.088555461,0.558959558,6.800010781,5.64218825,9.853633
S02002370,Kirkmuirhill and Blackwood,218,151.6958826,12,15,225.3914819,0.100215149,0.404586753,11.71001648,5.918339,11.09538
S02002371,Ashgill and Netherburn,130,104.8529139,12,16,167.8300828,0.114518544,0.485373974,48.70606629,7.032069,10.3726842
S02002372,Merryton and Meadowhill,144,119.2163441,10.5,12.75,106.201241,0.088117905,-0.056574483,12.92024885,9.845027,11.628855
S02002373,"Larkhall Central, Raploch, Millheugh and Burnhead",194,146.7216769,12,12.4,321.2999922,0.095001247,0.520777169,7.123468682,7.382437875,9.638104875
S02002374,Hareleeshill,199,151.5219872,16.5,20.5,401.5735952,0.142747423,0.769419161,9.774051545,9.932579,11.51333
S02002375,Strutherhill,215,120.7397563,22.8,29.2,453.0720223,0.172482538,1.694983433,19.68052454,8.95760325,9.6635685
S02002376,Stonehouse,250,207.9801262,11.25,11.5,153.215783,0.101776296,0.066496894,14.92719127,4.880805869,9.024943079
S02002377,Strathaven South,148,178.5138006,8.428571429,7,227.0349808,0.061703558,-0.610439281,13.72245525,5.710071625,8.80401075
S02002378,Strathaven North,82,104.4039065,6,6.5,94.31908027,0.037731589,-0.710875063,12.57771744,6.3026565,9.5117595
S02002379,"Chapelton, Glengavel and Sandford",94,107.5756431,5.5,6.5,87.04958779,0.048708903,-0.590827349,56.2566931,3.937794183,8.060101736
S02002380,"Glassford, Quarter and Allanton",96,121.1092896,7.25,7.25,193.8564548,0.072192811,-0.598979158,42.82520551,6.958221608,9.650843341
S02002381,Eddlewood,108,112.6893603,9.4,10.4,226.3441302,0.098915778,0.048445154,24.06093668,8.3866645,10.455699
S02002382,Low Waters,170,108.8753274,20.25,23.25,378.3226453,0.12779185,0.859037711,9.876419037,10.5755685,10.64269
S02002383,Silvertonhill,89,118.8100188,7.75,8,270.7240394,0.06283452,-0.778348127,12.34049229,11.092562,10.1783355
S02002384,Hamilton Centre and Low Parks,154,171.5827743,9.6,11.6,723.7012302,0.122291949,-0.320322972,11.02726742,14.825545,11.07286
S02002385,Laighstonehall,139,130.3929909,19,18.4,531.9478545,0.141281214,0.450644385,10.14122599,11.373645,10.298518
S02002386,Fairhill,107,72.5086267,22,25.33333333,496.988761,0.195921809,1.144523419,13.49100969,11.373645,10.298518
S02002387,Woodhead and Meikle Earnock,108,98.0079325,15.75,17,252.3001734,0.156428114,0.736380515,24.07097562,8.9041395,10.0649795
S02002388,Little Earnock,237,191.9058995,6.75,8.125,138.2590867,0.057701282,-0.282229827,42.56518528,7.87683355,9.30073805
S02002389,Earnock,136,146.001687,4.166666667,4.166666667,100.9543981,0.060020839,-0.9040249,27.99429856,10.062508,9.8876315
S02002390,Hillhouse,235,141.2398607,21.2,24.6,448.7000375,0.211567286,1.036328188,16.82360175,12.152125,10.3329705
S02002391,High Blantyre,260,146.0647409,19.28571429,21.71428571,436.1228132,0.180218882,0.96720592,20.58768979,15.22199,10.83449
S02002392,Blantyre South and Wheatlands,233,151.7047316,18.33333333,20.33333333,357.5239188,0.187041515,0.662511469,13.06227065,13.05969,10.424297
S02002393,Low Blantyre and Bardykes,88,112.1014572,8.6,10.4,223.0875498,0.103725854,-0.408346915,37.87291285,13.01714,10.119453
S02002394,Blantytre North and Coatshill,136,110.2765758,16.25,18.5,338.4801074,0.175264305,0.384474053,9.608180689,12.9903025,10.0675235
S02002395,Burnbank North,180,157.5968837,17,19.71428571,378.2924126,0.155354444,0.745699209,12.14675238,15.348205,11.57245
S02002396,Burnbank Central and Udston,273,152.5358468,23.42857143,25.85714286,759.663979,0.171912235,1.135953195,7.704169142,13.196375,10.87995
S02002397,Burnbank South and Chantinghall,196,151.5682604,12,13.4,221.876578,0.108181559,-0.062204519,15.94873013,13.196375,10.87995
S02002398,Whitehill,176,132.0145626,18,22,538.79334,0.152037953,0.936572353,13.76822342,13.61644,10.70750234
S02002399,Bothwell South,119,138.6352171,3.4,3.8,213.1802745,0.056053355,-1.073812879,21.34734296,14.22188,10.688323
S02002400,Bothwell North,119,106.5766194,11,11.75,146.5105414,0.159391842,-0.040613246,26.65225378,17.354405,12.390835
S02002401,Uddingston and Gardenside,229,233.0886871,7.857142857,7.428571429,228.0478312,0.10618507,-0.490801409,15.48632789,18.19795833,11.59519834
S02002402,"Halfway, Hallside and Drumsagard",192,186.3866929,8.714285714,9.857142857,315.7239334,0.070858756,-0.235392648,32.92817831,12.57684084,10.08889217
S02002403,Westburn and Newton,225,185.3611038,15.44444444,17.11111111,561.1363518,0.125310128,0.535719436,18.18528342,13.476465,9.9388315
S02002404,Vicarland and Cairns,197,157.4029018,20.16666667,21.66666667,405.1768187,0.14750848,0.676686497,9.582095222,12.00176,9.729422
S02002405,Whitlawburn and Greenlees,129,153.5320264,12.85714286,13,334.5681957,0.096979884,0.162169278,28.78810929,11.915225,9.70383575
S02002406,Cambuslang Central,147,143.449726,9.4,11.2,456.9124774,0.073156883,-0.553270056,5.185940657,14.560005,10.1596605
S02002407,"Burgh, Eastfield and Silverbank",263,205.812002,9.375,9.125,228.8710467,0.101159283,-0.225212553,8.127966989,14.27055,10.154937
S02002408,Farme Cross and Gallowflat North,229,127.8332059,20.5,21.5,503.9489184,0.18423395,0.474574397,4.938028478,16.42621333,10.82622567
S02002409,Shawfield and Clincarthill,198,142.1213961,21.4,24.2,1018.396506,0.202630933,0.671024381,2.732143807,15.93849334,11.1266165
S02002410,Burnhill and Bankhead North,180,123.4239916,19.8,24.8,566.9567625,0.195817641,1.159326737,9.080188649,15.615375,10.531625
S02002411,Bankhead South,107,109.8252594,9.75,12.5,358.809672,0.126312733,0.105078574,7.817697383,14.191755,10.1316275
S02002412,Spittal,166,101.0754445,19.5,22.5,328.8207579,0.165030853,0.857577033,17.01210161,14.191755,10.1316275
S02002413,High Crosshill,134,141.3308813,5.25,5,185.7373183,0.068999102,-0.881386439,6.190263139,14.27055,10.154937
S02002414,Burnside and Springhall,205,179.274459,17.28571429,17.28571429,324.3422809,0.147440005,0.035226896,15.4737799,12.24716,9.8409725
S02002415,Fernhill and Cathkin,252,147.2997415,18,21.2,630.1339951,0.179848817,0.786917071,26.74515214,12.222815,9.864972
S02002416,Nerston and EK Landward Area,241,200.4534691,9.571428571,9.714285714,166.3855421,0.075758624,-0.409753686,45.09981861,8.174728938,8.772004688
S02002417,Calderwood East,133,120.6454036,12.8,14.4,226.2853209,0.13381032,0.089308641,26.96015607,11.590815,9.825999
S02002418,Calderwood Central,202,151.1079548,13.4,15.2,185.0023174,0.125180102,-0.185065463,11.38445688,11.590815,9.825999
S02002419,Calderwood West and Nerston,172,153.0839093,10,12.6,212.8350834,0.092719219,-0.18105537,9.89436074,13.576975,10.26254667
S02002420,St Leonards North,151,182.5161559,8.571428571,8.142857143,235.66883,0.095907959,-0.637216475,19.80459306,10.713015,9.5118745
S02002421,St Leonards South,185,173.4592605,7.428571429,8,376.9493038,0.09948633,-0.578748149,25.7618185,12.120335,9.709749
S02002422,East Mains,101,121.8439467,11.5,11.25,375.8873944,0.085053897,-0.201044471,15.49782139,13.94889,9.7461665
S02002423,West Mains,119,117.1244573,11.25,13,272.2784829,0.104964908,-0.020421893,19.97643031,12.768,9.8390385
S02002424,Stewartfield East,85,94.6103268,3.5,2.75,102.0094592,0.017536305,-1.324080243,47.64459276,11.79918,9.504291
S02002425,Stewartfield West,104,136.6042611,4.833333333,5,150.4887972,0.05076851,-0.934589424,45.0108482,13.38939125,9.841969125
S02002426,"Thorntonhall, Jackton and Gardenhall",103,129.0017628,3.4,2,63.99930132,0.053919243,-1.262237379,45.62154866,8.921662188,9.08584075
S02002427,Hairmyres and Westwood West,123,144.8490816,7.6,7.6,327.2605564,0.099002743,-0.373923754,31.72239374,10.0835795,9.308676
S02002428,Mossneuk and Newlandsmuir,60,90.6497518,6.6,7,93.21715328,0.067307425,-0.558022523,28.82885877,8.1469775,8.941294
S02002429,Crosshouse and Lindsayfield,207,188.695171,9.142857143,11.14285714,159.4366123,0.080717512,-0.263267566,18.5953979,7.994394,9.369704
S02002430,Whitehills West,293,151.7128166,13.8,16.4,182.7563807,0.118238424,0.413738884,28.28735621,9.551574,9.24293
S02002431,Greenhills,147,111.862131,12.6,15,285.3766366,0.1160705,0.34396866,17.65639916,9.211172,9.4517485
S02002432,Westwood South,141,143.5995997,8.833333333,10.83333333,169.4091598,0.10929751,0.081115403,16.50477344,10.6227,9.6246025
S02002433,Westwood East,148,135.7853838,10.5,12.25,190.369624,0.107017687,0.11871764,16.46946099,12.768,9.8390385
S02002434,The Murray,168,140.0900962,13.6,14.4,282.498062,0.127645825,-0.10031438,12.07370775,12.018,9.715577
S02002435,"Birniehill, Kelvin and Whitehills East",168,133.2456863,10.83333333,12,177.0569516,0.120062378,-0.068436405,36.27498708,12.3047425,9.515968
S02002436,Blane Valley,156,215.4143051,3.875,3.625,330.0094543,0.043912327,-1.136350147,42.7011225,4.324015937,7.364385814
S02002437,Balfron and Drymen,114,164.6146306,5.666666667,7.166666667,230.4030288,0.069120614,-0.758132293,18.70028085,3.135723339,7.203904599
S02002438,Kippen and Fintry,81,122.4806325,5,4.25,163.5643029,0.059136907,-0.927436288,51.71914105,3.570308613,7.580520616
S02002439,Cambusbarron,98,139.5487712,6.833333333,6.5,127.1725807,0.072694179,-0.752436156,36.16697529,4.305715331,7.700040024
S02002440,Plean and Rural SE,143,105.8806474,13.75,14.5,392.4642779,0.100406134,0.476356534,31.0560094,6.392207704,9.576092987
S02002441,Cowie,138,87.7659548,13.5,14,407.6941892,0.135767854,0.817811878,33.80221588,8.26386275,10.9094225
S02002442,Fallin,160,92.8454845,14.5,16,281.0464302,0.1481347,1.150127589,9.513374432,7.3352665,10.358274
S02002443,Bannockburn,134,127.9261101,8.4,9.8,285.6489551,0.082955266,-0.1637654,14.84629758,9.1463455,10.533331
S02002444,Hillpark,125,112.7913565,11.4,14.2,293.1841251,0.120532518,0.569488083,7.928536506,8.2441375,9.705281
S02002445,Broomridge,207,189.8600838,12.42857143,12.28571429,235.8563648,0.113237429,-0.054251032,19.95778637,8.744432,9.9252555
S02002446,Borestone,202,135.2906076,14.6,15.8,407.5956443,0.104269567,0.359221812,19.74163705,7.799594375,10.35480475
S02002447,King's Park and Torbrex,121,186.5125965,4,3.8,267.6989642,0.028719191,-1.313387766,13.45648452,10.80148,9.5125485
S02002448,Braehead,93,86.715138,15.66666667,14.33333333,586.9852909,0.13241156,0.364519091,16.48566676,9.52517075,10.484402
S02002449,City Centre,76,90.8515718,10.4,11.2,1110.302049,0.342223399,0.551063159,4.764686678,12.31623,9.7455585
S02002450,Raploch,217,106.9342349,26.5,31.5,678.3302201,0.185418767,1.818140596,12.58291873,9.2024385,9.72192575
S02002451,Cornton,95,101.4419538,12.75,15.75,627.3460263,0.109472494,0.446461865,10.69599859,8.7507995,9.9396775
S02002452,Causewayhead,83,101.8334022,4.333333333,3.333333333,128.6092234,0.049894141,-0.906612572,21.97346775,9.1250375,9.88127
S02002453,Bridge of Allan and University,176,244.2271647,3.428571429,4.285714286,120.8722246,0.065539338,-0.87726215,16.99696433,6.753966654,9.613967886
S02002454,Forth,61,84.0950998,5.5,5.75,573.0970841,0.14877082,-0.339885962,26.34885935,6.229410895,9.09664479
S02002455,Dunblane East,116,206.411632,3.285714286,2.857142857,120.9937659,0.035997188,-1.561529287,42.09540473,4.16087575,8.092742132
S02002456,Dunblane West,119,173.6306045,4.4,4.6,121.3009764,0.048266324,-1.163857096,17.91011349,5.866575,8.769069
S02002457,Carse of Stirling,109,180.1192272,5.5,5.833333333,185.0549,0.079684056,-0.618981841,45.30998437,3.183723851,7.645942972
S02002458,Callander and Trossachs,122,153.9100611,7.4,8,180.0642895,0.081965862,-0.598830512,16.18553963,2.508262928,6.774132449
S02002459,Highland,78,119.5430054,6.2,7,183.2240465,0.101923387,-0.412684738,68.08811027,2.236748357,6.39193644
S02002460,IZ01,204,145.2630566,19.33333333,23.5,645.2531603,0.165405219,0.776996044,25.53855229,14.108535,9.85456
S02002461,IZ02,241,162.7765158,20.5,25.66666667,639.9264605,0.205746845,0.639720912,18.43382094,12.8291475,9.584554
S02002462,IZ03,347,195.1341199,22.28571429,27.28571429,592.3037394,0.174816972,0.838280998,21.83872612,14.54773,9.8880395
S02002463,IZ04,232,173.0493631,16.33333333,19.33333333,249.9762599,0.146561079,0.460658365,16.86213665,14.31679,10.035227
S02002464,IZ05,167,139.3949576,10.6,11,264.7298283,0.121135073,-0.187841279,17.0926787,13.43084,9.94289725
S02002465,IZ06,234,168.4836559,17.83333333,24.16666667,313.1682289,0.180661688,0.806293926,37.02253635,11.10289,9.192723
S02002466,IZ07,183,171.2153477,8.833333333,10.66666667,191.4458346,0.113999461,-0.123658732,38.18500802,6.683998218,7.981337783
S02002467,IZ08,311,201.7707165,23.71428571,26.42857143,537.7859777,0.16696447,0.755731173,15.03913138,12.1529825,9.448249
S02002468,IZ09,172,178.3866181,8,9,159.5889,0.111392921,-0.293826506,23.0902604,10.9824755,9.30479175
S02002469,IZ10,143,150.7443351,8.166666667,7.666666667,192.984275,0.104518349,-0.190130932,30.32069315,5.727554703,7.805223655
S02002470,IZ11,188,165.5734187,15.28571429,17.14285714,331.6840732,0.138249128,0.236225302,24.03239002,10.3182365,9.0834535
S02002471,IZ12,297,254.4154032,9,8.5,320.4351495,0.130616754,-0.370775083,10.85008154,8.4134703,8.9251371
S02002472,IZ13,265,196.9415231,21,22.5,613.1051708,0.157788257,0.621809286,27.39353583,6.94734825,8.17463175
S02002473,IZ14,226,171.0549392,11.85714286,12.57142857,300.0272223,0.089442834,-0.064918807,19.8552182,5.997410063,7.882240657
S02002474,IZ15,213,190.9914589,16.11111111,20.11111111,391.7167987,0.169694442,0.637482499,31.42807244,5.851914775,7.71043405
S02002475,IZ16,225,146.865312,17,20.4,476.3515705,0.137502563,0.499818955,17.30938057,12.144945,8.4446895
S02002476,IZ17,272,223.757027,13.33333333,14.55555556,384.4977411,0.112123205,0.138344662,10.91129611,6.8728095,7.990539334
S02002477,IZ18,158,158.0440203,16,18.16666667,329.0051239,0.103147422,0.265829771,33.5246296,4.049650913,7.291149725
S02002478,Fauldhouse,213,170.2212403,16.28571429,17.42857143,305.2113089,0.138046834,0.57169834,11.47984215,8.7626035,9.2512955
S02002479,Breich Valley,204,159.0401105,13.33333333,14.83333333,324.0314431,0.089474179,0.458078757,21.10422929,5.939014222,8.873069681
S02002480,West Calder and Polbeth,269,198.1742284,12.42857143,14.57142857,250.8390678,0.09317045,0.21286115,8.252659014,9.945524,10.3175245
S02002481,"Bellsquarry, Adambrae and Kirkton",106,150.0600066,6.428571429,6.714285714,139.6597952,0.03907718,-0.642650008,31.6374431,9.715588,10.23871485
S02002482,Bankton and Murieston,131,170.2878083,2.714285714,3.142857143,108.5235581,0.030048391,-1.065030646,35.24057762,10.01344133,9.6954855
S02002483,Dedridge East,229,181.9756153,14.14285714,16.42857143,609.66087,0.136297701,0.564288195,13.50928472,12.3324525,9.83343625
S02002484,Mid Calder and Kirknewton,172,186.7594015,3.75,4.5,166.8231689,0.079187248,-0.631685553,32.87666962,5.733714494,8.57831209
S02002485,East Calder,214,180.4280567,8,7.857142857,201.4955256,0.089554316,-0.16767033,32.19058639,9.153836945,11.16659178
S02002486,Pumpherston and Uphall Station,119,96.8986844,9.25,10.75,364.6636492,0.088632786,-0.010938723,42.03392233,12.513194,12.3019325
S02002487,Craigshill,355,199.0472556,16.5,20.16666667,388.773306,0.146010054,0.954938675,19.90065977,11.844355,10.093405
S02002488,Howden,195,148.8482704,11.83333333,15.33333333,702.8381167,0.124223087,0.490982971,18.40409383,12.5698,9.92572425
S02002489,Livingston Village and Eliburn South,210,176.009439,6.625,8,115.3228483,0.075976603,-0.564686832,29.2831026,11.431245,11.39748
S02002490,Ladywell,256,160.6381554,16.14285714,20.14285714,429.3331609,0.134689237,0.758541296,17.00351428,12.08532,10.345781
S02002491,Knightsridge,254,166.2129457,11.71428571,14,261.4826899,0.115341546,0.351294448,27.9762365,11.46911,10.638055
S02002492,Knightsridge and Deans North,115,127.0681662,5,5.4,168.3636667,0.040676066,-0.652625783,26.54402285,10.9083138,10.8374575
S02002493,Deans,163,94.7494025,15.5,18,271.9498239,0.13032487,0.436577636,21.33208767,11.65232,10.200851
S02002494,Carmondean and Eliburn North,273,182.97291,9.875,12.625,247.1276214,0.105345692,-0.096425171,17.71565429,10.22162823,10.83690764
S02002495,Seafield,79,75.2062174,9,10,198.6876033,0.090885906,0.006010437,15.96355858,8.73547275,10.46655138
S02002496,Blackburn,270,174.4911822,20.14285714,24.14285714,441.6164898,0.123615736,0.679460702,7.153184092,8.0328393,10.219269
S02002497,Blaeberry Hill and East Whitburn,275,221.7488844,12.5,14.25,283.5545197,0.098892554,0.168934321,21.9745153,7.140349682,9.88316373
S02002498,Whitburn Central,252,182.6481398,20.5,21.66666667,571.6532651,0.154309,0.990304377,6.541795449,9.50534,9.434491
S02002499,"Whitburn, Croftmalloch and Greenrigg",142,125.2316548,10,13.2,210.1397067,0.076138824,0.248727158,12.8177703,7.66290638,9.4281487
S02002500,Armadale,220,217.8848075,12.77777778,12.55555556,251.1663344,0.087552081,0.332574041,11.1804546,8.203403,9.5694855
S02002501,Armadale South,213,199.5798853,11.375,13.875,409.0791804,0.081478638,0.340191176,20.81604933,9.764179,10.515275
S02002502,"Bathgate, Wester Inch and Inchcross",220,165.6526344,5.8,7.2,262.5084514,0.071824055,-0.306526865,33.90913443,10.3325905,11.30197155
S02002503,Bathgate and Boghall,181,147.7558325,13.33333333,14.66666667,355.487002,0.130000432,0.580172754,21.34750985,13.153565,10.4646975
S02002504,Bathgate East,317,232.4360483,13.88888889,15.11111111,549.6712704,0.108085568,0.097628065,23.86881343,10.93157,9.776274
S02002505,Bathgate West,198,201.6445186,9.555555556,9.777777778,164.2545378,0.072197944,-0.109595737,32.71586791,8.186689357,10.25735543
S02002506,"Blackridge, Westfield and Torphichen",152,131.1589964,11.2,13.2,271.3508053,0.067923045,0.061200999,25.44174969,7.035272614,9.484286072
S02002507,Linlithgow South,153,212.5252996,4.375,4.875,107.5929702,0.061993249,-1.271007293,23.82140055,7.615906793,10.02272557
S02002508,Linlithgow Bridge,138,175.4117386,5.833333333,5.666666667,158.8484671,0.079421765,-1.07269932,14.24482127,11.10453275,10.844575
S02002509,Linlithgow North,95,124.7887708,2.8,2.2,58.26932387,0.048787948,-1.619850587,32.56483943,10.6050896,11.0368618
S02002510,"Winchburgh, Bridgend and Philpstoun",230,169.4828466,10.66666667,12.16666667,249.44519,0.109392326,0.05543203,25.86300251,10.36433455,11.56274729
S02002511,Broxburn Kirkhill,186,142.193448,11,13,300.7721799,0.095040454,0.219778469,13.06691569,10.2431864,11.861973
S02002512,"Uphall, Dechmont and Ecclesmachan",267,217.8751422,8.625,10,316.9787001,0.085315491,0.023322946,32.60769503,9.154942235,11.20706756
S02002513,Broxburn South,111,136.2909284,6.166666667,6.666666667,362.2515405,0.084214893,-0.412802864,15.99417861,11.6228395,13.16219
S02002514,Broxburn East,124,98.3296072,11.25,11.5,326.1373415,0.137949482,0.322494021,13.76349232,13.27664129,12.63762572
